商品长编码,体积（立方米）(WMS),商品名称,商品类型,商品剂型,规格,单位,装箱数,珠海仓码托数
E.A.01.02.EA010219,0,汤臣倍健钙维生素D软胶囊（100粒）标签,产品,其他,250ml瓶瓶签,张,1,
A.A.01.02.AA010219B,0,汤臣倍健钙维生素D软胶囊小包装（30粒）,产品,软胶囊,1000mg/粒×30粒/瓶,瓶,1,
A.A.01.02.AA010219A,0,汤臣倍健钙维生素D软胶囊（200粒）,产品,软胶囊,1000mg/粒×100粒/瓶,瓶,1,
A.A.01.02.AA010219,0,汤臣倍健钙维生素D软胶囊（100粒）,产品,软胶囊,1000mg/粒×100粒/瓶,瓶,1,
E.A.13.01.EA130114,0,天然博士维生素A维生素D软胶囊（40粒）瓶签,产品,其他,155*57mm,张,1,
F.A.32.FA33189,0,汤臣倍健商超2018年通用堆头围板-1×0.8m,促销物料,其他,1×0.8m,块,1,1
D.B.02.DB02223,0,收缩膜MPETG65,产品,其他,LF-TGSGV11-T46（65ug）,千克,1,
D.A.03.DA03533,0,天然博士维生素A维生素D软胶囊（40粒）彩盒,产品,其他,82mm*68mm*137mm,个,1,1
F.A.32.FA33190,0,汤臣倍健商超2018年通用堆头围板-1.2×0.8m,促销物料,其他,1.2×0.8m,块,1,1
A.A.13.01.AA130114,0.001059,天然博士维生素A维生素D软胶囊（40粒）,产品,软胶囊,250mg/粒×40粒/瓶×1瓶/盒 ,盒,24,48
A.A.06.01.AA060106,0,汤臣倍健健力多牛乳钙片压片糖果电商装（30片）,产品,片剂,1.2g/片*30片/瓶,瓶,1,
E.A.06.01.EA060106,0,汤臣倍健健力多牛乳钙片压片糖果电商装（30片）-标签,产品,,,张,1,
F.A.32.FA33187,0,汤臣倍健商超2018年通用堆头-1.2×1×0.8m,促销物料,其他,1.2×1×0.8m,套,1,1
F.A.32.FA33188,0,汤臣倍健商超2018年通用堆头-1×1×0.8m,促销物料,其他,1.2×1×0.8m,套,1,1
ADS17030,0,成人肠道益生菌（固体饮料）,产品,,1.0g/袋*20袋/盒*24盒/箱,盒,1,
ADS1704801,0,支链氨基酸粉 （草莓味）,产品,,10g/袋,袋,1,
D.A.03.DA03532,0,汤臣倍健西洋参胶囊商超礼盒装-彩盒,产品,其他,33.6cm*22cm*9.5cm,个,1,1
D.A.04.DA04248,0,无限能西洋参胶囊2018商超礼盒装-内托,产品,其他,33.6cm*22cm,个,1,
D.B.01.DB01549,0,汤臣倍健西洋参胶囊商超礼盒装-纸箱,产品,其他,35*24*60cm,个,1,
A.A.07.01.AA070103L,0.00918,汤臣倍健西洋参胶囊商超礼盒装,产品,礼盒,590mg/粒*30粒/瓶*2瓶/盒,盒,6,15
F.A.32.FA33186,0.000645,汤臣倍健西洋参胶囊商超礼盒装-礼袋,促销物料,其他,33.6cm*22cm*9.5cm,个,96,24
ADS1704701,0,乳清蛋白固体饮料（香草味）,产品,,900g/罐,罐,1,
F.A.32.FA33183,4.10E-05,健力多70天关爱超值装新品上市海报,促销物料,其他,--,张,500,60
A.A.09.01.AA090108E,0,健乐多左旋肉碱茶多酚荷叶片（150片*2瓶+30片*2瓶）组合促销装,产品,礼盒,（1220mg/片*150片/瓶*2瓶+1220mg/片*30片/瓶*2瓶）/盒,盒,1,
F.A.32.FA33184,9.00E-06,健力多70天关爱超值装货架插卡,促销物料,其他,--,个,4200,20
A.A.09.01.AA090108F,0,健乐多左旋肉碱茶多酚荷叶片(56片)+生咖啡粉压片糖果(30片)组合促销装,产品,礼盒,1220mg/片*56片/瓶+800mg/片*30片/瓶,盒,1,
A.A.09.01.AA090125B,0,健乐多蛋白纤维营养奶昔（固体饮料）（榛子味）（420g*2罐）+左旋肉碱茶多酚荷叶片（30片）组合促销装,产品,礼盒,（420g/罐*2罐+1220mg/片*30片/瓶）/盒,盒,1,
F.A.32.FA33185,4.00E-05,健力多70天关爱超值装三角牌,促销物料,其他,--,个,1200,30
A.A.09.01.AA09010F,0,健乐多左旋肉碱茶多酚荷叶片(56片)+生咖啡粉压片糖果(30片)组合促销装,产品,礼盒,（1220mg/片*56片/瓶+800mg/片*30片/瓶）/盒 ,盒,1,
F.A.32.FA33182,0.00168,无限能日常礼盒-通用版,促销物料,其他,--,个,120,6
AHF1224,0,汤臣倍健（R）清畅粉,产品,,10.0g/袋×20袋/桶,桶,1,
D.A.03.DA03524,0,无限能三七丹参胶囊60粒150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.03.DA03526,0,无限能汤臣倍健灵芝孢子粉胶囊60粒150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.03.DA03527,0,无限能阿胶黄芪党参铁片150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.03.DA03529,0,无限能红景天枸杞片150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.03.DA03528,0,无限能天麻酸枣仁茯苓柏子仁胶囊150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.04.DA04247,0,汤臣倍健健力多70天关爱超值装（280片）内托,产品,其他,（180片+100片）瓶装用内托,个,1,
D.A.03.DA03531,0,汤臣倍健健力多70天关爱超值装（280片）外彩盒,产品,其他,（180片+100片）内托用外纸盒,个,1,1
D.A.03.DA03525,0,无限能三七丹参胶囊30粒150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
F.A.32.FA33179,0.000121,黄金棒及洁面仪礼袋,促销物料,其他,--,个,400,30
AHF1501801,0,乳清蛋白粉（中老年型）,产品,,450g/罐*9罐/箱,罐,1,
AHF1501802,0,乳清蛋白粉（中老年型）,产品,,15g/袋*10袋/桶*12桶/箱,桶,1,
D.B.01.DB01548,0,健力多礼盒装通用纸箱-B,产品,其他,（180片+100片）专用纸箱,个,1,
D.A.03.DA03530,0,无限能人参马鹿茸胶囊60粒150ml瓶专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
A.A.06.01.AA060102X,0.003986,汤臣倍健健力多氨糖软骨素钙片70天关爱超值装（280片）,产品,礼盒,（1.02g/片*180片/瓶+1.02g/片*100片/瓶）/盒,盒,12,28
D.A.03.DA03523,0,无限能西洋参胶囊150ml专用外纸盒,产品,其他,10.5cm*15.3cm*6.8cm,个,1,1
D.A.02.DA02161,0,健乐多蛋白纤维营养奶昔（固体饮料）（榛子味）单袋装铝箔袋,产品,其他,120*160mm,公斤,1,
A.A.09.01.AA090125A,0.000201,健乐多蛋白纤维营养奶昔（固体饮料）（榛子味）单袋装,产品,粉剂,30g/袋,袋,176,36
AHF13041,0,减肥片,产品,,850mg/片*60片/瓶*112瓶/箱,瓶,1,
ADS17025,0,天然博士（R）乳清蛋白固体饮料,产品,,1.0g/袋*20袋/盒,盒,1,
F.A.32.FA33180,3.90E-05,自然之宝2018春节促销海报-无字版,促销物料,其他,--,张,500,6
F.A.32.FA33177,0,JBL GO蓝牙音响（蓝色）,促销物料,其他,蓝色,个,1,1
F.A.32.FA33176,0.000292,汤臣倍健蛋白粉（150g×2）礼盒送蛋白伴侣on-pack促销装伴侣内托,促销物料,其他,120*110*217mm,个,360,20
D.B.02.DB02222,0,汤臣倍健蛋白粉（150g×2）礼盒送蛋白伴侣on-pack促销装礼袋,产品,其他,500*125*256mm,个,1,
A.A.07.01.AA070104B,0.001625,无限能灵芝孢子油软胶囊（60粒，简盒装）,产品,软胶囊,500mg/粒*60粒/瓶*1瓶/盒,盒,32,21
F.A.32.FA33181,3.90E-05,自然之宝2018春节促销海报-有字版,促销物料,其他,--,张,500,6
E.A.01.01.EA010117E,0,汤臣倍健钙铁锌咀嚼片（30片，专供）-标签,产品,其他,150ml瓶签,张,1,
A.A.01.05.AA010506I,0.000378,汤臣倍健维生素A维生素D软胶囊（儿童型）-迪士尼漫威装（30粒，专供）,产品,软胶囊, 400mg/粒*30粒/瓶,瓶,96,0
F.A.32.FA33178,2.00E-06,汤臣倍健蓝莓叶黄素压片糖果瓶套,促销物料,其他,--,个,15000,7
E.A.01.05.EA010506I,0,汤臣倍健维生素A维生素D软胶囊（儿童型）-迪士尼漫威装（30粒，专供）-标签,产品,其他,150ml瓶签,张,1,
A.A.01.02.AA010208U,0.000652,汤臣倍健牛初乳加钙咀嚼片-迪士尼漫威装（50片，专供）,产品,片剂,1.2g/片*50片/瓶*1瓶/盒,盒,36,54
E.A.01.02.EA010208U,0,汤臣倍健牛初乳加钙咀嚼片-迪士尼漫威装（50片，专供）-标签,产品,其他,150ml瓶签,张,1,
A.A.01.01.AA010151AF,0,汤臣倍健蛋白粉（150g×2）礼盒装,产品,礼盒,150g/罐×2罐/盒,盒,1,
D.A.03.DA03522,0,汤臣倍健牛初乳加钙咀嚼片-迪士尼漫威装（50片，专供）-彩盒,产品,其他,68mm*53mm*128mm,个,1,1
A.A.01.01.AA010151AE,0.014729,汤臣倍健蛋白粉（150g×2）礼盒送蛋白伴侣on-pack促销装,产品,礼盒,（150g/罐×2罐+150g/罐×1罐）/盒,盒,6,14
D.A.03.DA03521,0,汤臣倍健蛋白粉（150g×2）礼盒装彩盒,产品,其他,365*108*215mm,个,1,1
F.A.32.FA33175,0.000446,汤臣倍健蛋白粉（150g×2）礼盒送蛋白伴侣on-pack促销装伴侣卡套,促销物料,其他,185*110*217mm,个,140,25
D.B.01.DB01547,0,汤臣倍健蛋白粉（150g×2）礼盒送蛋白伴侣on-pack促销装纸箱,产品,其他,1002*370*267（高）mm,个,1,
D.A.04.DA04246,0,汤臣倍健蛋白粉（150g×2）礼盒装内托,产品,其他,365*108*215mm,个,1,
A.A.01.07.AA010710P,0,汤臣倍健清好清畅胶囊（12粒，专供）,产品,硬胶囊,400mg/粒*6粒/板*2板/盒,盒,1,
A.A.01.01.AA010117E,0.000376,汤臣倍健钙铁锌咀嚼片（30片，专供）,产品,片剂,1.2g/片*30片/瓶,瓶,96,30
D.B.01.DB01542,0,无限能通用小纸箱（150ml瓶通用）,产品,其他,26.5cm*13cm*20cm,个,1,
D.B.01.DB01543,0,无限能通用大纸箱（150ml瓶通用）,产品,其他,53cm*26cm*40cm,个,1,
D.A.03.DA03520,0,无限能灵芝孢子油软胶囊（60粒，带盒装）铁盒,产品,其他,9.6cm*15.6cm*7.2cm,个,1,1
AHF1500601,0,蛋白粉（儿童型-玉米味）,产品,,600g/罐,罐,1,
AHF12183,0,越橘益视胶囊,产品,,400mg/粒*60粒/瓶*112瓶/箱,瓶,1,
D.B.01.DB01545,0,无限能大纸箱（铁盒通用）,产品,其他,53cm*26cm*40cm,个,1,
D.B.01.DB01546,0,无限能小纸箱(铁盒通用),产品,其他,26.5cm*13cm*20cm,个,1,
AHF1500602,0,蛋白粉（儿童型-玉米味）,产品,,12.5g/袋*15袋/桶,桶,1,
ADS17040,0,天然博士（R）L-乳酸钙颗粒,产品,,4.5g/袋*25袋/桶*12桶/箱,桶,1,
D.B.01.DB01544,0,无限能小盒专用纸箱（150ml瓶通用）,产品,其他,39cm*39cm*16cm,个,1,
E.A.09.01.EA090132,0,健乐多维生素B族片(30片)标签,产品,其他,60*155mm,张,1,
F.A.32.FA33171,0.006692,健乐多哑铃水壶,促销物料,其他,2.2L,个,25,12
D.B.02.DB02221,0,无限能32mm防伪标贴,产品,其他,32mm,张,1,
A.A.09.01.AA090132,0,健乐多维生素B族片(30片),产品,片剂,400mg/片×30片/瓶,瓶,1,
F.A.32.FA33170,0,年货节立体礼盒,促销物料,其他,--,个,1,1
F.A.32.FA33173,0,无限能电商2018年1月新年红包,促销物料,其他,--,张,1,1
AHF14015,0,膳食纤维咀嚼片,产品,,2.3g/片*60片/瓶*96瓶/箱,瓶,1,
AHF12169,0,膳食纤维咀嚼片（佰健）,产品,,2.0g/片*60片/瓶*96瓶/箱,瓶,1,
F.A.32.FA33172,0,健力多电商2018年1月新年红包,促销物料,其他,2.2L,个,1,1
F.A.32.FA33174,0,小米电视机（55寸）,促销物料,其他,55寸,台,1,1
F.A.32.FA33167,0.000568,黄金美容棒,促销物料,其他,--,支,100,36
F.A.32.FA33160,0,自然之宝2018春节货架条-无代言人,促销物料,其他,--,张,1,
F.A.32.FA33161,7.90E-05,自然之宝2018新春利是封,促销物料,其他,--,套,580,16
F.A.32.FA33163,3.70E-05,2018年3月女神节活动促销海报,促销物料,其他,42 cm × 57cm,张,500,50
F.A.32.FA33162,0.001457,便携功夫茶具,促销物料,其他,--,套,32,24
F.A.32.FA33155,0,自然之宝2018春节促销海报-代言人,促销物料,其他,--,张,1,
D.A.03.DA03519,0,天然博士钙镁维生素D片（孕妇乳母）（90片）彩盒,产品,其他,82mm*68mm*137mm,个,1,1
F.A.32.FA33159,0,自然之宝2018春节货架条-代言人,促销物料,其他,--,张,1,
F.A.32.FA33164,3.80E-05,2018年3月女神节活动空白海报,促销物料,其他,42cm × 57cm,张,500,50
F.A.32.FA33169,0.000429,健乐多肌肉赢家束口袋2.0,促销物料,其他,肌肉赢家320*480mm,个,200,20
F.A.32.FA33157,0,自然之宝2018春节三角立牌-代言人,促销物料,其他,--,张,1,
A.A.13.01.AA130113,0.001089,天然博士钙镁维生素D片（孕妇乳母）（90片）,产品,片剂,1.2g/片×90片/瓶×1瓶/盒 ,盒,24,48
E.A.13.01.EA130113,0,天然博士钙镁维生素D片（孕妇乳母）（90片）瓶签,产品,其他,156mm*69mm,张,1,
F.A.32.FA33165,3.90E-05,2018年3月女神节活动三角台牌,促销物料,其他,22cm × 11.4cm,个,1200,30
F.A.32.FA33166,6.00E-06,2018年3月女神节活动插卡,促销物料,其他,17.5cm × 6.5cm,张,6000,30
F.A.32.FA33158,0,自然之宝2018春节三角立牌-无代言人,促销物料,其他,--,张,1,
F.A.32.FA33168,0.000444,迷你硅胶洁面仪,促销物料,其他,--,个,50,50
F.A.32.FA33156,0,自然之宝2018春节促销海报-无代言人,促销物料,其他,--,张,1,
E.A.06.01.EA060101W,0,汤臣倍健健力多氨糖软骨素钙片（80片-本品不单独销售）标签,赠品,其他,1.02g/片*80片/瓶,张,1,
A.A.06.01.AA060101W,0,汤臣倍健健力多氨糖软骨素钙片（80片-本品不单独销售）,产品,片剂,1.02g/片*80片/瓶,瓶,1,
F.A.32.FA33151,4.10E-05,汤臣倍健18年01号活动空白海报,促销物料,其他,57*42cm,张,500,50
F.A.32.FA33153,3.90E-05,汤臣倍健18年01号活动三角台牌,促销物料,其他,23*12cm,个,1200,30
F.A.32.FA33154,0,汤臣倍健18年01号活动新年挥春,促销物料,其他,18*45cm,张,1,1
F.A.32.FA33152,8.00E-06,汤臣倍健18年01号活动插卡,促销物料,其他,17*9cm,张,5000,30
F.A.32.FA33150,3.90E-05,汤臣倍健18年01号活动海报,促销物料,其他,57*42cm,张,500,50
A.A.01.07.AA010735A,0.001039,汤臣倍健猴头菇益生菌固体饮料（15袋）,产品,粉剂,3g/袋×15袋/盒,盒,24,48
F.A.32.FA33146,0,朗悦足疗机,促销物料,其他,LY-619C,台,1,1
D.A.04.DA04244,0,汤臣倍健健力多70天关爱超值装内托,产品,其他,1.02g/片*180片/瓶+1.02g/片*100片/瓶/盒,个,1,
F.A.32.FA33149,0,XL保温杯标签,促销物料,其他,-,张,1,1
AHF12184,0,番茄红素茶多酚胶囊,产品,,450mg/粒*60粒/瓶*112瓶/箱,瓶,1,
AHF14005,0,虾青素软胶囊,产品,软胶囊,220mg/粒，60粒/瓶,瓶,1,
D.A.04.DA04245,0,汤臣倍健白色内托（120ml瓶*2）A,产品,,--,个,1,
F.A.32.FA33148,0.31104,健乐多2.0展架,促销物料,其他,2.0版本,个,1,12
A.A.09.01.AA090131,0.003922,健乐多蛋白纤维营养奶昔（固体饮料）（燕麦味）（420g）,产品,粉剂,420g/罐,罐,12,24
E.A.09.01.EA090131,0,健乐多蛋白纤维营养奶昔（固体饮料）（燕麦味）（420g）标签,产品,其他,380*145mm,张,1,
F.A.32.FA33139,0,纹身臂贴（肌肉赢家）,促销物料,其他,长8CM,张,1,1
F.A.32.FA33147,0.000549,无限能西洋参礼盒（电商）,促销物料,其他,--,个,100,6
F.A.32.FA33138,0,纹身臂贴（LOGO）,促销物料,其他,长8CM,张,1,1
F.A.32.FA33140,0,赛普单张,促销物料,其他,B5,张,1,1
F.A.32.FA33145,0,ERGO CHEF原汁机,促销物料,其他,双杯,套,1,1
D.A.01.DA01224,0,健乐多y15-12L黑色罐,产品,,y15-12L,个,1,
F.A.32.FA33141,0,赛普折页,促销物料,其他,同产品指南,张,1,1
F.A.32.FA33142,0.000492,健力多蓝色运动护膝,促销物料,其他,袋,个,200,12
D.A.03.DA03518,0,汤臣倍健健力多70天关爱超值装外彩盒,产品,其他,（1.02g/片*100片/瓶*2瓶+1.02g/片*80片/瓶*1瓶）/盒 ,个,1,1
A.A.01.01.AA010120AB,0.001785,汤臣倍健天然维生素E软胶囊50粒*2瓶优惠促销装-本品不单独销售,产品,礼盒,50g（25g/瓶×2瓶)/盒,盒,24,32
ADS1702601,0,膳食纤维固体饮料（荔枝味）,产品,,8g/袋*15袋/桶,桶,1,
F.A.32.FA33144,0,双11束口袋全袋产品,促销物料,其他,内装多个赠品,个,1,1
AHF12167,0,玫瑰橄榄果维C加E胶囊,产品,,400mg/粒*60粒/瓶*112瓶/箱,瓶,1,
D.B.01.DB01541,0,健力多礼盒装通用纸箱-A,产品,其他,（1.02g/片*100片/瓶*2瓶+1.02g/片*80片/瓶*1瓶）/盒 ,个,1,
ADS1702202,0,蛋白纤维营养奶昔固体饮料（燕麦味）,产品,,30g/袋*8袋/桶*12桶/箱,桶,1,
F.A.32.FA33143,2.20E-05,汤臣倍健健力多70天关爱计划小册子,促销物料,其他,1本/盒,本,1600,10
A.A.06.01.AA060101V,0,汤臣倍健健力多氨糖软骨素钙片（100片-本品不单独销售）,产品,片剂,1.02g/片*100片/瓶,瓶,0,49
E.A.06.01.EA060101U,0,汤臣倍健健力多氨糖软骨素钙片（180片-本品不单独销售）标签,赠品,其他,183.6g（1.02g/片*180片）/瓶,张,1,
E.A.06.01.EA060101V,0,汤臣倍健健力多氨糖软骨素钙片（100片-本品不单独销售）标签,赠品,其他,102g（1.02g/片*100片）/瓶,张,1,
A.A.06.01.AA060102W,0.003319,汤臣倍健健力多氨糖软骨素钙片70天关爱超值装,产品,礼盒,1.02g/片*100片/瓶*2瓶+1.02g/片*80片/瓶*1瓶）/盒 ,盒,12,28
A.A.06.01.AA060101U,0,汤臣倍健健力多氨糖软骨素钙片（180片-本品不单独销售）,产品,片剂,1.02g/片*180片/瓶,瓶,1,
F.A.32.FA33137,0.000419,2018新春台历(麦优专供）,促销物料,其他,144*210mm,本,100,28
D.B.02.DB02220,0,健力多70天关爱计划特惠装护膝,产品,,,个,1,
F.A.32.FA33136,0,健力多年货节环保袋,促销物料,其他,,个,1,1
F.A.32.FA33135,0,健乐多会员特权卡,促销物料,其他,会员卡+特权卡（A4双面）,张,1,1
D.A.03.DA03517,0,汤臣倍健胶原蛋白肽固体饮料(水蜜桃味)电商优惠装(30袋*2)-彩盒,产品,其他,,个,1,1
D.B.01.DB01540,0,特供部蛋白粉1大+2小5层瓦楞纸箱-（大箱）,产品,其他,,个,1,
A.A.01.04.AA010408V,0.00839,汤臣倍健胶原蛋白肽固体饮料(水蜜桃味)电商优惠装(30袋*2),产品,礼盒,180g(3g/袋*30袋/桶*2桶)/盒,盒,8,18
A.A.11.02.AA110266,0,NATURE'S BOUNTY自然之宝儿童青少年多维多矿片(60片),产品,片剂,60片/瓶,瓶,1,
A.A.11.02.AA110267,0,NATURE'S BOUNTY自然之宝儿童维生素AD片(60片),产品,片剂,60片/瓶,瓶,1,
F.A.32.FA33134,0.000147,天然博士积分台牌（17.7*25cm）,促销物料,其他,,个,300,20
A.A.11.02.AA110264,0,NATURE'S BOUNTY自然之宝多维多矿片(60片),产品,片剂,60片/瓶,瓶,1,
A.A.11.02.AA110265,0,NATURE'S BOUNTY自然之宝生物素维生素CE片(60片),产品,片剂,60片/瓶,瓶,1,
A.A.11.02.AA110268,0,NATURE'S BOUNTY自然之宝儿童钙铁锌片(60片),产品,片剂,60片/瓶,瓶,1,
A.A.11.02.AA110269,0,NATURE'S BOUNTY自然之宝孕妇多维多矿片(60片),产品,片剂,60片/瓶,瓶,1,
F.A.32.FA33130,0,自然之宝“秒杀双十一”海报,促销物料,其他,,张,1,
F.A.32.FA33131,0,自然之宝“秒杀双十一”海报留白版,促销物料,其他,,张,1,
AHF13025,0,姜黄白芍胶囊,产品,,400mg/粒*60粒/瓶*112瓶/箱,瓶,1,
F.A.32.FA33127,0,天然博士促销活动跳跳卡-2017Q4,促销物料,其他,,张,1,1
A.A.01.06.AA010603B,0.00037,汤臣倍健雄纠纠益康胶囊（30粒）,产品,硬胶囊,10.5g（0.35g/粒×30粒）,瓶,96,30
E.A.01.03.EA010304C,0,汤臣倍健茶多酚维E硒胶囊（60粒）标签,产品,其他,150ml瓶瓶签,张,1,
A.A.06.01.AA060105F,0,健力多钙咀嚼片（桔子味）30片电商装-合作款,产品,片剂,60g（2.0g/片*30片）/瓶,瓶,1,
A.A.01.01.AA010109P,0.002815,汤臣倍健维生素B族片100片+维生素C片100片赠品装（糖果盒版）,产品,礼盒,115g(55g/瓶+60g/瓶）/盒*20盒/箱,盒,20,21
A.A.01.03.AA010304C,0.000376,汤臣倍健茶多酚维E硒胶囊（60粒）,产品,硬胶囊,27g（0.45g/粒×60粒）,瓶,96,30
A.A.01.03.AA010308A,0,汤臣倍健银杏叶提取物鱼油软胶囊（60粒）,产品,软胶囊,42g（700mg/粒×60粒）,瓶,1,
D.B.01.DB01539,0,汤臣倍健糖果版彩盒通用纸箱,产品,其他,20盒/箱,个,1,
F.A.32.FA33125,0,天然博士促销活动海报-2017Q4,促销物料,其他,,张,1,1
F.A.32.FA33126,0,天然博士促销活动广告牌-2017Q4,促销物料,其他,,个,1,1
F.A.32.FA33133,0,天然博士电商儿童画板（32*23cm）,促销物料,其他,,个,1,1
D.A.03.DA03516,0,汤臣倍健多维男士型60片+多维女士型60片赠品装（糖果盒版）彩盒,产品,其他,21*18*5.5cm,个,1,1
F.A.32.FA33132,0,天然博士电商大白玩偶（30cm）,促销物料,其他,,个,1,1
E.A.06.01.EA060105F,0,健力多钙咀嚼片（桔子味）30片电商装合作款标签,产品,,,张,1,
F.A.32.FA33129,0,健乐多女性运动背心,促销物料,其他,S码,件,1,1
E.A.01.03.EA010308A,0,汤臣倍健银杏叶提取物鱼油软胶囊（60粒）标签,产品,,150ml瓶瓶签,张,1,
A.A.01.01.AA010133K,0.002766,汤臣倍健多维男士型60片+多维女士型60片赠品装（糖果盒版）,产品,片剂,180g(90g/瓶*2瓶）/盒*20盒/箱,盒,20,21
E.A.01.06.EA010603B,0,汤臣倍健雄纠纠益康胶囊（30粒）标签,产品,,150ml瓶瓶签,张,1,
D.A.03.DA03515,0,汤臣倍健维生素B族片100片+维生素C片100片赠品装（糖果盒版）彩盒,产品,其他,21*18*5.5cm,个,1,1
