商品长编码,商品名称,批次,仓库类型,仓库编码,仓库名称,库存组织,即时库存,可用库存,预占库存,锁定库存,待收数,生产日期,到期日期,销售预占,创建时间,更新时间,更新人
A.A.01.03.AA010311B,汤臣倍健大豆磷脂软胶囊120粒×2+鱼油软胶囊100粒电商优惠装,20231001G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1824,1824,0,0,0,,,0,,,
A.A.01.03.AA010309B,舒百宁纳豆红曲胶囊盒装（210粒）,20231001D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.09.01.AA090126E,健乐多能量胶（青苹果味）（普通版/60ml）（加长版）,20230502G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,768,768,0,0,0,,,0,,,
A.A.01.02.AA010228A,汤臣倍健钙维生素D维生素K片（50片）电商专供小包装,20231001D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,2000,2000,0,0,0,,,0,,,
A.A.01.03.AA010301V,汤臣倍健鱼油软胶囊（100粒，电商专供赠品）,20230917E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.04.AA010440E,汤臣倍健Yep胶原蛋白肽果味饮料（树莓朗姆酒味）（7袋）22年升级-非卖品,20231101K,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1524,1524,0,0,0,,,0,,,
A.A.01.04.AA010440E,汤臣倍健Yep胶原蛋白肽果味饮料（树莓朗姆酒味）（7袋）22年升级-非卖品,20231102K,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,3476,3476,0,0,0,,,0,,,
A.A.01.02.AA010228,汤臣倍健钙维生素D维生素K片（200片）电商专供,20231003D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1301,1301,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20231006E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1000,1000,0,0,0,,,0,,,
A.A.01.03.AA010301T,汤臣倍健鱼油软胶囊（180粒）,20230917E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.07.AA010729H,汤臣倍健左旋肉碱茶多酚荷叶片(40片)电商专供装,20231004D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,180,180,0,0,0,,,0,,,
A.A.01.01.AA010169D,汤臣倍健锌咀嚼片-超级飞侠装（60片）,20230901D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1228,1228,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20231030G,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1348,1348,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20231010E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1152,1152,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231102D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,4992,4992,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231101D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,96,96,0,0,0,,,0,,,
A.A.14.01.AA140101K,汤臣倍健健视佳越橘叶黄素酯β-胡萝卜素软胶囊（30粒，电商专供装）-A,20231001G,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-2879,-2879,0,0,0,,,0,,,
A.A.06.01.AA060117B,汤臣倍健健力多氨糖软骨素葛根片60片彩盒装,20231001D,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-1512,-1512,0,0,0,,,0,,,
A.A.24.01.AA240104A,维满C维生素C咀嚼片（4-13岁） （60片）,20230601D,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-604,-604,0,0,0,,,0,,,
A.A.21.01.AA210101,健安适水飞蓟葛根丹参片彩盒装（60片）,20230517D,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-6116,-6116,0,0,0,,,0,,,
A.A.06.01.AA060121,健力多Ca-mini钙维生素D片电商装（120片）,20230405A,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-100,-100,0,0,0,,,0,,,
A.A.14.01.AA140101H,汤臣倍健健视佳越橘叶黄素酯β-胡萝卜素软胶囊（15粒，条形码+不单独销售）-A,20231009G,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-3520,-3520,0,0,0,,,0,,,
A.A.14.01.AA140101U,健视佳越橘叶黄素酯β-胡萝卜素软胶囊（90天特惠套装）,20231002G,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-586,-586,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231021N,,BY054,佰悦电商荣庆佛山仓,广东佰悦网络科技有限公司,-45,-45,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231102D,,BY054,佰悦电商荣庆佛山仓,广东佰悦网络科技有限公司,-5043,-5043,0,0,0,,,0,,,
A.A.09.01.AA090126E,健乐多能量胶（青苹果味）（普通版/60ml）（加长版）,20230503G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,576,576,0,0,0,,,0,,,
A.A.09.02.AA090214,健乐多支链氨基酸运动后恢复营养粉（菠萝味）（300g）盒装,20231001A,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,545,545,0,0,0,,,0,,,
A.A.09.01.AA090126E,健乐多能量胶（青苹果味）（普通版/60ml）（加长版）,20230503G,,SDS017,食代说广州荣庆仓,珠海食代说食品有限公司,-576,-576,0,0,0,,,0,,,
A.A.09.02.AA090214,健乐多支链氨基酸运动后恢复营养粉（菠萝味）（300g）盒装,20231001A,,SDS017,食代说广州荣庆仓,珠海食代说食品有限公司,-83,-83,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20230504G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1914,1914,0,0,0,,,0,,,
A.A.09.01.AA090167,健乐多速度力量运动营养粉（肌酸粉）单袋装（3.2g）,20231001A,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,7680,7680,0,0,0,,,0,,,
A.A.01.01.AA010189A,汤臣倍健B族维生素片（成人）电商专供小包装（30片）,20230701D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,2892,2892,0,0,0,,,0,,,
A.A.01.01.AA010189B,汤臣倍健B族维生素片（成人）电商专供（90片）,20231001D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,2000,2000,0,0,0,,,0,,,
A.A.01.01.AA010193,汤臣倍健维生素C片(橙子味)电商专供(120片),20231001D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,4000,4000,0,0,0,,,0,,,
A.A.001.AA0010001,汤臣倍健Yep蔓越莓益生菌固体饮料（150亿）（10袋）,20230701P,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,750,750,0,0,0,,,0,,,
A.A.01.01.AA010194,汤臣倍健维生素C泡腾片（百香果味）(21片),20230107V,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,550,550,0,0,0,,,0,,,
A.A.14.01.AA140101K,汤臣倍健健视佳越橘叶黄素酯β-胡萝卜素软胶囊（30粒，电商专供装）-A,20231001G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,5000,5000,0,0,0,,,0,,,
A.A.06.01.AA060117B,汤臣倍健健力多氨糖软骨素葛根片60片彩盒装,20221001D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,11400,11400,0,0,0,,,0,,,
A.A.14.01.AA140101H,汤臣倍健健视佳越橘叶黄素酯β-胡萝卜素软胶囊（15粒，条形码+不单独销售）-A,20231009G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1500,1500,0,0,0,,,0,,,
A.A.14.01.AA140101U,健视佳越橘叶黄素酯β-胡萝卜素软胶囊（90天特惠套装）,20231002G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.01.AA010194,汤臣倍健维生素C泡腾片（百香果味）(21片),20230107V,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,350,350,0,0,0,,,0,,,
A.A.01.07.AA010721F,汤臣倍健辅酶Q10维生素E软胶囊彩盒装（60粒）,20230904E,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.01.02.AA010220AC,汤臣倍健钙维生素D维生素K软胶囊（100粒)彩盒装,20230747E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,2000,2000,0,0,0,,,0,,,
A.A.01.03.AA010311B,汤臣倍健大豆磷脂软胶囊120粒×2+鱼油软胶囊100粒电商优惠装,20230902E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1000,1000,0,0,0,,,0,,,
A.A.01.07.AA010721F,汤臣倍健辅酶Q10维生素E软胶囊彩盒装（60粒）,20230904E,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,650,650,0,0,0,,,0,,,
A.A.01.04.AA010453D,汤臣倍健透明质酸钠果味饮品（野樱莓味）（7袋）赠品装-22年升级版,20230910K,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,2500,2500,0,0,0,,,0,,,
A.A.01.01.AA010189A,汤臣倍健B族维生素片（成人）电商专供小包装（30片）,202307-02D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,2000,2000,0,0,0,,,0,,,
A.A.01.01.AA010189B,汤臣倍健B族维生素片（成人）电商专供（90片）,20231002D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,2000,2000,0,0,0,,,0,,,
A.A.01.01.AA010193,汤臣倍健维生素C片(橙子味)电商专供(120片),20231001D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,4000,4000,0,0,0,,,0,,,
A.A.01.01.AA010103F,汤臣倍健蛋白营养粉（水果味）固体饮料（600g）,20251101F,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.01.04.AA010440E,汤臣倍健Yep胶原蛋白肽果味饮料（树莓朗姆酒味）（7袋）22年升级-非卖品,20231035K,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,3492,3492,0,0,0,,,0,,,
A.A.01.04.AA010440E,汤臣倍健Yep胶原蛋白肽果味饮料（树莓朗姆酒味）（7袋）22年升级-非卖品,20231036K,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,3418,3418,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20231001E,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1000,1000,0,0,0,,,0,,,
A.A.13.01.AA130122,天然博士益生菌固体饮料（电商专供）盒装（20袋）,20230901D,,BT14,佰腾电商荣庆佛山仓,广东佰腾药业有限公司,-143,-143,0,0,0,,,0,,,
A.A.13.01.AA130133,天然博士DHA藻油凝胶糖果Ⅰ型盒装（30粒）,20230601TH,,BT14,佰腾电商荣庆佛山仓,广东佰腾药业有限公司,-6,-6,0,0,0,,,0,,,
A.A.13.01.AA130133,天然博士DHA藻油凝胶糖果Ⅰ型盒装（30粒）,20230901D,,BT14,佰腾电商荣庆佛山仓,广东佰腾药业有限公司,-1,-1,0,0,0,,,0,,,
A.A.13.01.AA130122G,天然博士益生菌固体饮料(5袋)电商专供盒装,20230901D,,BT14,佰腾电商荣庆佛山仓,广东佰腾药业有限公司,-96,-96,0,0,0,,,0,,,
A.A.09.02.AA090210,健乐多乳清蛋白补充蛋白质运动营养粉(拿铁咖啡味)（900g）,20220501A,,SDS017,食代说广州荣庆仓,珠海食代说食品有限公司,-100,-100,0,0,0,,,0,,,
A.A.01.07.AA010754,汤臣倍健螺旋藻硒片（120片）,20230902A,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,200,200,0,0,0,,,0,,,
A.A.001.AA0010002A,汤臣倍健复合蛋白粉固体饮料（150g，本品不单独销售）,20230903A,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.05.AA010521F,汤臣倍健DHA藻油软胶囊优惠装（30粒×2）-超级飞侠装,20231006G,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.06.AA010604,汤臣倍健番茄红素维生素E软胶囊（60粒，新升级 ）,20230801G,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.01.04.AA010404,汤臣倍健婷好青春胶囊（60粒）,20230901D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,300,300,0,0,0,,,0,,,
A.A.01.01.AA010170B,汤臣倍健钙镁咀嚼片（4-17岁）-超级飞侠（90片）,20231001D,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,800,800,0,0,0,,,0,,,
A.A.01.04.AA010460A,汤臣倍健Yep绯常磁感胶原蛋白肽果味饮料（树莓味）（5瓶）试吃装23年,20231016K,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.05.AA010521F,汤臣倍健DHA藻油软胶囊优惠装（30粒×2）-超级飞侠装,20230705G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,38,38,0,0,0,,,0,,,
A.A.01.01.AA010175D,汤臣倍健多种维生素咀嚼片(11-17岁)-超级飞侠（60片）,20230701D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,613,613,0,0,0,,,0,,,
A.A.01.01.AA010190C,汤臣倍健维生素E软胶囊优惠装（60粒×2）,20230801G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,250,250,0,0,0,,,0,,,
A.A.01.02.AA010220AC,汤臣倍健钙维生素D维生素K软胶囊（100粒)彩盒装,20230747E,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,2028,2028,0,0,0,,,0,,,
A.A.01.01.AA010135,汤臣倍健富硒酵母片（60片）,20230801D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1000,1000,0,0,0,,,0,,,
A.A.001.AA0010002,汤臣倍健复合蛋白粉固体饮料（420g）,20231005F,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.01.04.AA010453D,汤臣倍健透明质酸钠果味饮品（野樱莓味）（7袋）赠品装-22年升级版,20230903K,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,2500,2500,0,0,0,,,0,,,
A.A.01.07.AA010729H,汤臣倍健左旋肉碱茶多酚荷叶片(40片)电商专供装,20231004D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,280,280,0,0,0,,,0,,,
A.A.001.AA0010002A,汤臣倍健复合蛋白粉固体饮料（150g，本品不单独销售）,20230902A,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,300,300,0,0,0,,,0,,,
A.A.01.02.AA010225,汤臣倍健钙镁锰锌维生素D片（90片）,20230801D,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.01.07.AA010733H,汤臣倍健褪黑素片（90片）电商专供,20230705N,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,4000,4000,0,0,0,,,0,,,
A.A.01.02.AA010220AG,汤臣倍健钙维生素D维生素K软胶囊（200粒×2）促销装-A,20231013G,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,586,586,0,0,0,,,0,,,
A.A.01.04.AA010444A,汤臣倍健胶原蛋白肽果味饮料（草莓味）（7袋）-非卖品,20221221-666,,SX001,汤臣天猫南京仓,广州麦优网络科技有限公司,-132,-132,0,0,0,,,0,,,
A.A.01.04.AA010444A,汤臣倍健胶原蛋白肽果味饮料（草莓味）（7袋）-非卖品,20221221-666,,RQ019,汤臣天猫荣庆华南仓,广州麦优网络科技有限公司,-300,-300,0,0,0,,,0,,,
A.A.01.04.AA010444A,汤臣倍健胶原蛋白肽果味饮料（草莓味）（7袋）-非卖品,20221221-666,,RQ056,汤臣天猫荣庆西南仓,广州麦优网络科技有限公司,-420,-420,0,0,0,,,0,,,
A.A.01.04.AA010444A,汤臣倍健胶原蛋白肽果味饮料（草莓味）（7袋）-非卖品,20221221-666,,BJBH001,汤臣天猫尚品仓,广州麦优网络科技有限公司,-180,-180,0,0,0,,,0,,,
A.A.06.01.AA060101N,汤臣倍健健力多氨糖软骨素钙片40片电商装,20231027N,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,5004,5004,0,0,0,,,0,,,
A.A.06.01.AA060102N,汤臣倍健健力多氨糖软骨素钙片100片彩盒装,20231024N,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,216,216,0,0,0,,,0,,,
F.A.34.FA34043,健视佳蒸汽热敷罩（无香型 5片/盒）,20221221-666,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1020,1020,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231023N,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,5420,5420,0,0,0,,,0,,,
A.A.06.01.AA060102Q,汤臣倍健健力多氨糖软骨素钙片180片彩盒装-A,20231004J,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,200,200,0,0,0,,,0,,,
A.A.06.01.AA060117B,汤臣倍健健力多氨糖软骨素葛根片60片彩盒装,20241011,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,648,648,0,0,0,,,0,,,
F.A.34.FA34043,健视佳蒸汽热敷罩（无香型 5片/盒）,20231107,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,1020,1020,0,0,0,,,0,,,
A.A.06.01.AA060112,汤臣倍健健力多II型胶原软骨加钙压片糖果电商装（30片）,20230201A,,BY054,佰悦电商荣庆佛山仓,广东佰悦网络科技有限公司,-192,-192,0,0,0,,,0,,,
A.A.01.04.AA010408T,汤臣倍健胶原蛋白肽固体饮料(水蜜桃味)(30袋),20230801V,,3.2.352,股份RDC南京佰健佛山共享仓,汤臣倍健股份有限公司,500,500,0,0,0,,,0,,,
A.A.06.01.AA060101N,汤臣倍健健力多氨糖软骨素钙片40片电商装,20231027N,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-2035,-2035,0,0,0,,,0,,,
A.A.06.01.AA060101N,汤臣倍健健力多氨糖软骨素钙片40片电商装,20231026N,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-2969,-2969,0,0,0,,,0,,,
A.A.06.01.AA060102N,汤臣倍健健力多氨糖软骨素钙片100片彩盒装,20231024N,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-704,-704,0,0,0,,,0,,,
F.A.34.FA34043,健视佳蒸汽热敷罩（无香型 5片/盒）,20280101,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-1020,-1020,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231023N,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-4032,-4032,0,0,0,,,0,,,
A.A.06.01.AA060101Q,汤臣倍健健力多氨糖软骨素钙片电商小包装（40片，本品不单独销售）,20231021N,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-1388,-1388,0,0,0,,,0,,,
A.A.06.01.AA060102Q,汤臣倍健健力多氨糖软骨素钙片180片彩盒装-A,20231004J,,BY062,佰悦电商荣庆华东仓,广东佰悦网络科技有限公司,-200,-200,0,0,0,,,0,,,
A.A.01.07.AA010721F,汤臣倍健辅酶Q10维生素E软胶囊彩盒装（60粒）,20221221-666,,RQ019,汤臣天猫荣庆华南仓,广州麦优网络科技有限公司,-25,-25,0,0,0,,,0,,,
A.A.01.04.AA010434J,汤臣倍健胶原蛋白肽果味饮料（荔枝味）（10瓶）22年升级版,20231055K,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,1000,1000,0,0,0,,,0,,,
A.A.01.07.AA010740D,汤臣倍健益生菌固体饮料（成人肠道）（20袋）赠品装,20230304P,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,400,400,0,0,0,,,0,,,
A.A.01.03.AA010311,汤臣倍健大豆磷脂软胶囊（120粒）,20231004G,,3.2.520,股份RDC南京佰健神行太保共享仓,汤臣倍健股份有限公司,200,200,0,0,0,,,0,,,
